0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:43:38 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 198
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:43:57 +0530] "GET /api/getAllProduct HTTP/1.1" 202 24
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:44:01 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 198
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:44:18 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 198
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:44:18 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 198
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:46:26 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 198
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:46:26 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 198
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:46:31 +0530] "GET /api/getGodownHead/1 HTTP/1.1" 200 248
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:46:32 +0530] "POST /api/logout HTTP/1.1" 200 35
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:46:38 +0530] "POST /api/login HTTP/1.1" 202 170
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:46:38 +0530] "GET /api/getSalesByWeek?godownId=1 HTTP/1.1" 200 1772
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:46:38 +0530] "GET /api/getOrderQuantityByWeek?godownId=1 HTTP/1.1" 200 1928
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:46:42 +0530] "GET /api/getAllGodown HTTP/1.1" 200 344
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:46:44 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 198
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:46:44 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 198
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:46:45 +0530] "GET /api/getAllProduct HTTP/1.1" 202 24
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:46:50 +0530] "GET /api/getAllCustomers HTTP/1.1" 202 198
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:47:05 +0530] "GET /api/getTopSellingProducts/0 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:47:05 +0530] "GET /api/getTotalSalesCount/0 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:47:05 +0530] "GET /api/getSalesByDate?godownId=0&date=2024-04-03 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:47:05 +0530] "GET /api/getSalesByWeek?godownId=0 HTTP/1.1" 200 1772
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:47:05 +0530] "GET /api/getOrderQuantityByWeek?godownId=0 HTTP/1.1" 200 1928
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:47:08 +0530] "GET /api/getTotalSalesCount/0 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:47:08 +0530] "GET /api/getSalesByWeek?godownId=0 HTTP/1.1" 200 1772
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:47:09 +0530] "GET /api/getTopSellingProducts/0 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:47:09 +0530] "GET /api/getSalesByDate?godownId=0&date=2024-04-03 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:47:09 +0530] "GET /api/getOrderQuantityByWeek?godownId=0 HTTP/1.1" 200 1928
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:47:16 +0530] "GET /api/getTopSellingProducts/0 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:47:16 +0530] "GET /api/getSalesByDate?godownId=0&date=2024-04-03 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:47:16 +0530] "GET /api/getSalesByWeek?godownId=0 HTTP/1.1" 200 1772
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:47:16 +0530] "GET /api/getOrderQuantityByWeek?godownId=0 HTTP/1.1" 200 1928
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:47:16 +0530] "GET /api/getTotalSalesCount/0 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:47:26 +0530] "GET /api/getSalesByWeek?godownId=0 HTTP/1.1" 200 1772
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:47:26 +0530] "GET /api/getOrderQuantityByWeek?godownId=0 HTTP/1.1" 200 1928
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:47:26 +0530] "GET /api/getSalesByDate?godownId=0&date=2024-04-03 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:47:26 +0530] "GET /api/getTotalSalesCount/0 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:47:26 +0530] "GET /api/getTopSellingProducts/0 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:47:32 +0530] "GET /api/getOrderQuantityByWeek?godownId=0 HTTP/1.1" 200 1928
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:47:32 +0530] "GET /api/getTopSellingProducts/0 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:47:32 +0530] "GET /api/getSalesByDate?godownId=0&date=2024-04-03 HTTP/1.1" 400 29
0:0:0:0:0:0:0:1 - - [04/Apr/2024:00:47:32 +0530] "GET /api/getGodownHead/1 HTTP/1.1" 200 248
